Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-07-22 23:00:00,2.5,1275.5,-200,14.5633819621197,143,625,105,1887,1436.25,29.374999523163,38.675000190735,1.5581037409481
2004-07-23 00:00:00,2.7,1270,-200,16.2893473460716,157,591.75,107,1916.75,1607.5,28.599999427795,38.72500038147,1.49209357261186
2004-07-23 01:00:00,1.3,1052.5,-200,8.83888507899354,72,742.75,72,1658,1256.75,27.724999904633,40.499999046326,1.48347439266187
2004-07-23 02:00:00,0.8,955.5,-200,6.03125354710202,42,845.75,59,1543.75,1093.5,28,39.77499961853,1.48032431154816
2004-07-23 03:00:00,0.9,954.25,-200,5.5449121388953,-200,825.75,-200,1564.25,1065.75,24.775000095367,48.525000572205,1.49532665868437
2004-07-23 04:00:00,0.5,911.75,-200,3.91948917962625,34,890.75,55,1499.5,1022.25,25.60000038147,45.75,1.48013330394308
2004-07-23 05:00:00,0.8,973.25,-200,5.78061879979887,74,805.5,70,1596.75,1138.5,23.64999961853,51.52499961853,1.48515864078997
2004-07-23 06:00:00,1,1036.5,-200,8.16623491114278,75,742.5,59,1706.5,1157.5,25.099999904633,46.525000572205,1.46149872119051
2004-07-23 07:00:00,2.9,1305.75,-200,20.0839563710916,199,518.5,95,2115.75,1601.5,24.450000286102,48.27499961853,1.45926125574167
2004-07-23 08:00:00,3.8,1366.5,-200,25.45147071952,262,469.75,120,2283,1769.5,26.599999904633,42.77499961853,1.467462195581
2004-07-23 09:00:00,3.5,1335,-200,21.5806860335119,236,519.25,133,2141.25,1651,29.02499961853,37.64999961853,1.48661826298582
2004-07-23 10:00:00,2.4,1249.5,-200,15.5487705504847,186,626,133,1924.5,1435,34.174999713898,28.525000095367,1.50706220345622
2004-07-23 11:00:00,1.8,1141.75,-200,11.179567315102,132,712.25,120,1669.5,1158.5,37.300001144409,22.900000095367,1.43693338195113
2004-07-23 12:00:00,2.1,1167.75,-200,15.3719387883001,140,670.75,132,1783.75,1192.5,40.050000190735,17.474999666214,1.27208705201021
2004-07-23 13:00:00,2.1,1125.25,-200,14.6339752138226,143,691,135,1695.5,1094,42.174999237061,14.625000238419,1.19196742424895
2004-07-23 14:00:00,1.5,1083.25,-200,12.4770586892055,99,725.25,121,1621.25,911.75,41.875,15.174999952316,1.21733469893212
2004-07-23 15:00:00,1.5,1079.75,-200,12.2723789491514,107,733.25,123,1622,908,43.125000953674,13.774999856949,1.18027562158968
2004-07-23 16:00:00,1.8,1084.75,-200,13.2122836197549,130,723,129,1637.5,1009.75,42.824999809265,13.849999904633,1.168142192079
2004-07-23 17:00:00,2.1,1114.5,-200,14.7125827803694,133,682,129,1745.75,1020,41.125,16.474999666214,1.27008011299293
2004-07-23 18:00:00,3,1258.75,-200,19.931436447585,188,599.5,156,1990,1279.75,38.700000762939,20.299999713898,1.37427928772966
2004-07-23 19:00:00,2.8,1241.3333333333,-200,19.0853337310761,155,606,131,1970.6666666667,1286.6666666667,35.766666412354,24.133333206177,1.39237661167843
2004-07-23 20:00:00,2.5,1155.5,-200,14.8466274360249,154,650.75,115,1831.5,1215.75,33.14999961853,28.299999713898,1.41208125322436
2004-07-23 21:00:00,1.4,1054.75,-200,8.55585694294097,95,784.25,79,1634.25,990.25,30.10000038147,33.949999809265,1.4257011470353
2004-07-23 22:00:00,1.7,1143.75,-200,10.977346204364,110,712.25,86,1744.25,1145.75,29,36.599999427795,1.44308236152146
2004-07-23 23:00:00,1.8,1168.5,-200,13.0025223536601,116,655.25,91,1830.5,1273.25,28.474999904633,38.375000953674,1.46798260275377
2004-07-24 00:00:00,2.4,1194.75,-200,15.2199149039576,153,620.5,99,1897.25,1345.5,27.824999332428,39.85000038147,1.46815457308179
2004-07-24 01:00:00,1.9,1158.25,-200,12.0619126984366,111,649.25,83,1785.25,1352.75,27,42.799999237061,1.50300355378451
2004-07-24 02:00:00,1.4,1074.75,-200,9.87016936970222,79,694.5,74,1748.25,1230.75,26.424999713898,44.525000572205,1.51194627099148
2004-07-24 03:00:00,0.8,973.25,-200,5.95612234366565,-200,820,-200,1598.5,1002,25.825000286102,46.574999809265,1.52688936351874
2004-07-24 04:00:00,0.7,989,-200,6.29188712636252,47,774,64,1601.5,1125.5,25.125000476837,48.525001525879,1.52657634260107
2004-07-24 05:00:00,0.8,967,-200,5.51380105688163,61,810.25,61,1597.25,995,24.575000286102,52.150000572205,1.58811717751952
2004-07-24 06:00:00,0.7,968,-200,5.8176597475669,56,805.75,62,1586,1002.75,24.425000190735,50.5,1.52425747462042
2004-07-24 07:00:00,1,1062,-200,8.05633882300587,69,732.75,65,1715.25,1054.5,25.22500038147,49.125,1.55459786914835
2004-07-24 08:00:00,1.7,1143.25,-200,10.0367184726305,109,677.25,79,1829,1156,26.60000038147,50.775000572205,1.74191458939334
2004-07-24 09:00:00,1.9,1151.75,-200,9.94996465836645,111,671.5,90,1800,1178.75,28.025000572205,46.900000572205,1.74802710759186
2004-07-24 10:00:00,2.3,1237.5,-200,13.1222107012824,150,635.75,116,1882.5,1306,32.699999809265,34.525001049042,1.67977993556201
2004-07-24 11:00:00,1.7,1103.25,-200,9.17081761316758,87,736.5,89,1686,934.25,36.60000038147,26.47500038147,1.59895539749436
2004-07-24 12:00:00,1.3,1043.25,-200,6.69161519619792,64,798.5,68,1628,689,37.775000572205,26.324999809265,1.6950859424664
2004-07-24 13:00:00,1.2,1057.5,-200,6.46824806151746,47,804,53,1623,625.5,38.300000190735,27.125,1.79703581811422
2004-07-24 14:00:00,0.8,960,-200,3.38535010842563,34,982.5,34,1487.5,487.75,35.449999809265,32.39999961853,1.8369998393588
2004-07-24 15:00:00,0.9,971.75,-200,3.78614229055582,37,981.75,38,1505,495,37.300000190735,28.824999809265,1.80871625048189
2004-07-24 16:00:00,1.1,1011.5,-200,5.2219782329284,49,899,53,1547.25,562,36.550000190735,28.174999713898,1.69697579883347
2004-07-24 17:00:00,1.2,1020.5,-200,6.04201933944382,54,858,62,1544.5,615,35.075000762939,29.625,1.64524888893095
2004-07-24 18:00:00,1.3,1034.25,-200,5.99900529772746,70,865.5,82,1563.25,659.75,32.325000286102,33.374999523163,1.58996107628854
2004-07-24 19:00:00,1.4,1026.25,-200,5.56569430679913,76,875,88,1548.5,664,29.89999961853,37.925000190735,1.57453074666032
2004-07-24 20:00:00,1.2,966.25,-200,4.44875021597471,59,931.75,70,1494,567,28.199999809265,41.89999961853,1.57756290645804
2004-07-24 21:00:00,0.9,948.25,-200,3.74652245392157,44,982.5,53,1474.5,505.75,27.200000286102,45.925000190735,1.6316422998075
2004-07-24 22:00:00,1.1,983.75,-200,4.96167722550921,47,870,57,1556.5,560,27.275000095367,45.699999809265,1.63075068865238
2004-07-24 23:00:00,1.5,1076.75,-200,7.05570379057239,71,789.5,73,1673.25,723.75,27.02499961853,47.125,1.65729725328098
2004-07-25 00:00:00,1.7,1162.75,-200,7.85651390347974,90,706,83,1760.25,977.25,23.699999809265,69.324998855591,2.00419042361253
2004-07-25 01:00:00,0.9,965,-200,3.66781653150054,45,927.25,52,1549.25,652.5,23.825000286102,63.500000953674,1.84950960866576
2004-07-25 02:00:00,0.7,940.75,-200,3.57258962054361,44,948.75,52,1529.5,641.75,24.650000095367,56.85000038147,1.73895309271763
2004-07-25 03:00:00,0.4,851.25,-200,2.06633456079928,-200,1119,-200,1431.5,500.5,24.950000286102,53.125000953674,1.65410600089302
2004-07-25 04:00:00,-200,870.25,-200,1.95517374606487,15,1118.5,26,1463.25,450,24.125,59.550001144409,1.76569014338475
2004-07-25 05:00:00,0.3,834.25,-200,1.2936197573721,10,1242.25,17,1458.25,426.75,22.474999904633,69.14999961853,1.85782964974914
2004-07-25 06:00:00,0.4,858.5,-200,1.69665825765132,19,1161.5,28,1476.25,470,23.449999809265,64.425000190735,1.83496542917821
2004-07-25 07:00:00,0.4,842.75,-200,1.48636056191614,20,1241.75,29,1442.25,446.5,24.425000190735,57.89999961853,1.74761400394185
2004-07-25 08:00:00,0.5,850.75,-200,1.57937447370269,30,1223.5,37,1443.25,462.5,24.474999904633,56.89999961853,1.7225297578833
2004-07-25 09:00:00,0.5,853.25,-200,1.65303197725298,24,1215.25,31,1435,453.5,24.949999809265,54.800000190735,1.70625891732735
2004-07-25 10:00:00,0.7,907.5,-200,2.68751707004675,35,1095,46,1494,500.25,27.02499961853,47.375,1.66608928114984
2004-07-25 11:00:00,0.9,928.25,-200,3.58120245909574,48,1025,66,1490.5,528.25,27.574999809265,43.724999427795,1.58772056703412
2004-07-25 12:00:00,0.8,904.75,-200,2.99584317196405,41,1076,54,1445.75,490.25,28.224999427795,42.60000038147,1.60623852929752
2004-07-25 13:00:00,0.8,900.75,-200,2.90854800942283,37,1104.75,50,1445.5,488,29.125,40.800000190735,1.62028517420982
2004-07-25 14:00:00,0.7,869.25,-200,2.49609955651924,32,1163.25,44,1416.5,474.5,29.775000095367,38.599999427795,1.59113696712513
2004-07-25 15:00:00,0.8,890.75,-200,3.05196670332871,43,1106.5,52,1452.25,486,31.450000286102,34.549999237061,1.56663369764777
2004-07-25 16:00:00,0.7,855.25,-200,2.29646533697962,28,1214.25,37,1402.75,437.5,31.174999713898,36.324999809265,1.62165862558127
2004-07-25 17:00:00,0.8,910.75,-200,3.0238494258397,38,1102,51,1466.25,476.5,30.02499961853,41.275000572205,1.72589900528131
2004-07-25 18:00:00,1.2,988.75,-200,4.03664448446724,72,954,78,1551.5,625.5,27.574999809265,47.549999237061,1.72661206950519
2004-07-25 19:00:00,1.6,1047.5,-200,6.30833262078891,89,853,90,1636.5,747.25,28.849999904633,41.349999427795,1.6163545463836
2004-07-25 20:00:00,1.6,1049,-200,6.5851127220733,103,845.5,110,1635.75,858,28.525000095367,41.60000038147,1.5959490149186
2004-07-25 21:00:00,1.5,1034.5,-200,7.25246168751516,77,832.75,86,1653,775.25,27.675000190735,43.35000038147,1.58326755775945
2004-07-25 22:00:00,1.5,1033.5,-200,6.84989194384039,84,831,88,1642.5,803,27.299999713898,44.075000762939,1.57505362117194
2004-07-25 23:00:00,1.5,1021.75,-200,6.30833262078891,82,857,91,1627.25,777.25,26.924999713898,45.549999237061,1.59259573190215
2004-07-26 00:00:00,1.5,1006.5,-200,5.94007506020187,81,876.25,93,1610.75,770,26.574999809265,47.174999237061,1.61604778900396
2004-07-26 01:00:00,1.2,944.5,-200,4.82387152142919,50,935.25,68,1552.75,662.75,26,47.950000762939,1.5882017044933
2004-07-26 02:00:00,0.8,879.75,-200,2.9480911901525,30,1056.25,48,1464.5,528.5,26.200000286102,45.72500038147,1.53237193095141
2004-07-26 03:00:00,-200,837,-200,2.1801052689444,-200,1128.75,-200,1414,478,25.875,46.349999427795,1.52398229274582
2004-07-26 04:00:00,-200,821.75,-200,1.80140166345282,14,1204,22,1395.75,428.5,25.575000286102,46.775000572205,1.51107028700699
2004-07-26 05:00:00,-200,860,-200,2.54431920570171,51,1096.75,59,1465.75,552,25.349999904633,47.550000190735,1.51588679974832
2004-07-26 06:00:00,-200,1022.5,-200,6.7762101436194,120,829.5,102,1662.75,916.25,25.400000095367,48.499999046326,1.55073480541866
2004-07-26 07:00:00,-200,1149.75,-200,11.1655705274525,180,686.25,116,1841.75,1168.5,26.474999904633,46.299999237061,1.57682607919595
2004-07-26 08:00:00,-200,1087.5,-200,9.6521465507653,168,734.25,109,1744,1049,27.85000038147,42.699999809265,1.57543575120328
2004-07-26 09:00:00,-200,993,-200,7.20015425862681,111,831.75,98,1636.5,822.5,28.824999332428,38.89999961853,1.51839764797164
2004-07-26 10:00:00,-200,961.66666666667,-200,6.82907550482176,111,861.33333333333,97,1559.3333333333,803.66666666667,31.700000127157,31.5,1.44867148656965
2004-07-26 11:00:00,-200,974,-200,8.13564455537747,97,837.5,97,1596,805.25,33.875,26.875,1.39637863109197
2004-07-26 12:00:00,-200,998.25,-200,8.34462304907779,90,833.5,90,1635.25,825.5,34.675000190735,26.52499961853,1.44083477357805
2004-07-26 13:00:00,-200,964.25,-200,8.58085588181988,87,833.5,92,1589.75,781.75,35.374999046326,24.824999809265,1.40170596125195
2004-07-26 14:00:00,-200,902.75,-200,5.33891697983876,67,975.25,76,1464.25,592.5,35.22500038147,24.125,1.35095082506478
2004-07-26 15:00:00,-200,972.5,-200,8.09900075580435,84,866,97,1563.25,698.25,36.324999809265,22.799999713898,1.35641604816097
2004-07-26 16:00:00,-200,976.25,-200,8.1846126133246,86,866.5,101,1546.25,718.5,35.39999961853,23.77499961853,1.34427185349092
2004-07-26 17:00:00,-200,1025.5,-200,11.9608642859333,124,767.25,118,1651,912.25,34.550000190735,23.525000095367,1.26905015957779
2004-07-26 18:00:00,-200,1163.25,-200,17.575932080294,144,658.5,129,1930.5,1128.5,32.974999427795,28.174999713898,1.39213351633596
2004-07-26 19:00:00,-200,1082,-200,14.5320539079786,130,709.25,131,1762.75,1089.25,32.450000762939,27.875,1.33731516066519
2004-07-26 20:00:00,-200,1028.5,-200,11.7741654104936,122,756.25,130,1696.5,1061.5,30.525000095367,29.924999713898,1.28750180593436
2004-07-26 21:00:00,-200,990.75,-200,9.35170728176604,82,814.75,106,1615.5,924,29.099999904633,33.099999427795,1.31260856245415
2004-07-26 22:00:00,-200,950.25,-200,6.98681130500148,62,881.25,92,1549.25,779.75,28.449999809265,35.775000572205,1.36654966004601
2004-07-26 23:00:00,-200,996.75,-200,7.9773645270244,65,812.5,97,1612.5,855.75,27.674999713898,37.900000572205,1.38421774294484
2004-07-27 00:00:00,-200,911.5,-200,5.96147553933554,52,872.5,80,1511,860.75,28.25,35.52499961853,1.34141206175878
2004-07-27 01:00:00,-200,861,-200,4.34061668290384,22,942.25,40,1479.25,683.5,27.075000286102,38.64999961853,1.36321345379905
2004-07-27 02:00:00,-200,837.5,-200,4.14150564570639,27,949,49,1465.5,706.5,25.775000095367,40.924999237061,1.33772692704309
2004-07-27 03:00:00,-200,783.5,-200,2.03914602689012,-200,1127.75,-200,1391.5,554.25,26.025000095367,40.60000038147,1.3467287453037
2004-07-27 04:00:00,-200,800,-200,2.43729314602014,29,1063.5,46,1395.75,614.25,24.624999523163,43.375,1.32481097821453
2004-07-27 05:00:00,-200,824.5,-200,2.71425953178435,29,1035.25,37,1402.25,606.25,25.075000286102,42.27499961853,1.32603401401491
2004-07-27 06:00:00,-200,995.5,-200,6.90110130512994,135,796.25,92,1621,1023,23.14999961853,48.75,1.36383822101615
2004-07-27 07:00:00,-200,1086,-200,9.19656674023842,181,723.75,115,1723.5,1133.5,24.675000190735,46.800000190735,1.43365975740649
2004-07-27 08:00:00,-200,1040.5,-200,9.57993406915619,119,728,102,1693.5,936.25,24.550000190735,45.099999427795,1.37139160090818
2004-07-27 09:00:00,-200,991,-200,9.10657950865397,116,765.25,104,1607.5,868,26.249999523163,38.47500038147,1.29318713667624
2004-07-27 10:00:00,-200,998.75,-200,9.3452210104086,143,780,109,1599.75,879,29.300000190735,31.02499961853,1.24453897147919
2004-07-27 11:00:00,-200,980.75,-200,8.45617233820098,126,839,108,1571.5,784.5,31.224999904633,26.625000476837,1.19199507777337
2004-07-27 12:00:00,-200,925.75,-200,6.90110130512994,94,894,90,1477.75,650.5,31.074999809265,26.175000667572,1.16192279041625
2004-07-27 13:00:00,-200,938.5,-200,6.90680126941897,96,889.5,81,1527.75,679.25,31.699999809265,26.425000190735,1.21527440067608
2004-07-27 14:00:00,-200,915.25,-200,6.35777886479979,90,927.5,87,1474,630,31.724999427795,25.599999904633,1.1789971219125
2004-07-27 15:00:00,-200,883,-200,6.17184661480103,93,942.25,82,1413.25,593.5,32.625,22.500000476837,1.09011501788269
2004-07-27 16:00:00,-200,925.75,-200,7.26993335753569,101,925,99,1470.25,655.25,32.77499961853,22.175000190735,1.08345360179083
2004-07-27 17:00:00,-200,989.25,-200,10.7010072320946,123,817.5,119,1577.25,782.5,32.374999523163,22.400000572205,1.0701262011862
2004-07-27 18:00:00,-200,1003.25,-200,11.8601785184833,136,781,128,1601.5,864.5,31.449999809265,22.650000095367,1.02704061438661
2004-07-27 19:00:00,-200,933.25,-200,10.6323922518623,109,819.25,111,1535.5,776,28.374999523163,24.724999427795,0.940375301998646
2004-07-27 20:00:00,-200,911.5,-200,9.29987084668046,124,846.25,114,1479,861.25,27.675000190735,24.150000095367,0.882027943123762
2004-07-27 21:00:00,-200,888,-200,6.68037011559284,82,892,100,1437.75,729.25,26.14999961853,28.299999237061,0.945636353935981
2004-07-27 22:00:00,-200,858.25,-200,7.21757213168994,69,874,88,1420.75,714.75,25.325000286102,28.39999961853,0.904054590168452
2004-07-27 23:00:00,-200,836.75,-200,5.93473006780172,60,939.75,78,1354.5,615,25.174999713898,27.700000286102,0.874005584282678
2004-07-28 00:00:00,-200,902.25,-200,8.7252026786419,90,834.5,101,1481.5,824.25,24.5,28,0.848899157185889
2004-07-28 01:00:00,-200,859.75,-200,6.7762101436194,58,873.25,77,1426.25,748,23.64999961853,31.900001049042,0.919486900532759
2004-07-28 02:00:00,-200,794,-200,3.77291593711671,53,998.75,78,1335.75,766.5,22.825000286102,34.675000190735,0.951377604766845
2004-07-28 03:00:00,-200,741.5,-200,2.23972622560591,-200,1155.5,-200,1282.5,513,23.64999961853,33.22500038147,0.957678734053679
2004-07-28 04:00:00,-200,779,-200,3.18191248491461,45,1022.25,65,1337,671,20.474999904633,41.174999237061,0.980166752089668
2004-07-28 05:00:00,-200,798.25,-200,3.91948917962625,61,977.25,74,1363.25,798.25,20.625000476837,41.549999237061,0.998167174555733
2004-07-28 06:00:00,-200,850.5,-200,6.33028840924473,76,874.75,83,1448.5,911.5,20.200000286102,42.5,0.994887525869683
2004-07-28 07:00:00,-200,1047.5,-200,13.6360912250898,144,670,96,1726.25,1150.75,20.925000190735,40.400000572205,0.988401159825507
2004-07-28 08:00:00,-200,1210.25,-200,26.7070158257913,221,515,120,2111.5,1525,22.449999809265,38.02499961853,1.02007116798032
2004-07-28 09:00:00,-200,1172.25,-200,22.7900709742015,282,574.75,147,1963.75,1465.25,25.974999904633,29.72500038147,0.983109173730056
2004-07-28 10:00:00,-200,1025.75,-200,16.2154494973417,235,718.5,148,1661.5,1138.25,31.374999523163,18.599999904633,0.839824221274956
2004-07-28 11:00:00,-200,913.75,-200,10.4276775923496,113,872,91,1481,763,34.22500038147,15.799999952316,0.837085302595295
2004-07-28 12:00:00,-200,938,-200,11.2988416721348,93,828.75,94,1517,752.75,35.424999237061,15.275000095367,0.864861587971461
2004-07-28 13:00:00,-200,907.75,-200,9.57338076470358,88,876.75,95,1409.25,665.25,34.64999961853,15.549999952316,0.843504571705134
2004-07-28 14:00:00,-200,891.5,-200,7.75440987637098,87,909.25,92,1382.75,596.5,33.925000190735,16.224999666214,0.84537397703294
2004-07-28 15:00:00,-200,949.25,-200,10.6941372674336,109,829.5,113,1473.25,729.5,35.300001144409,15.049999952316,0.846266039093127
2004-07-28 16:00:00,-200,955.75,-200,10.7973841428113,106,837.75,111,1464.25,730.25,36.800000190735,13.650000095367,0.833458063966329
2004-07-28 17:00:00,-200,1070,-200,17.254592240067,182,704.25,166,1696.75,1108.25,34.374999046326,16.399999856949,0.876143737984911
2004-07-28 18:00:00,-200,1103.25,-200,17.7460727151067,-200,678.75,-200,1731.5,1085,35.274998664856,16.825000047684,0.944770085893073
2004-07-28 19:00:00,-200,1074.25,-200,15.5487705504847,144,686.75,143,1712.5,1013.25,32.349999427795,20.699999809265,0.98752130974638
2004-07-28 20:00:00,-200,1085.75,-200,13.6437110193995,144,710.25,131,1682.25,1108.75,29.64999961853,26.10000038147,1.06820081773535
2004-07-28 21:00:00,-200,959.75,-200,9.63242931131612,84,780.25,102,1532,913.25,28.599999904633,27.199999809265,1.0480295831311
2004-07-28 22:00:00,-200,973.75,-200,9.4753107382584,74,783.25,94,1528,908,27.550000190735,27.375,0.992585436009462
2004-07-28 23:00:00,-200,939,-200,8.4623880308377,80,804.5,96,1472,923.25,26.324999809265,29.049999713898,0.980700787942486
2004-07-29 00:00:00,-200,954.25,-200,9.0041992473233,78,775.75,88,1517.5,959,25.375000476837,30.074999809265,0.960200052462037
2004-07-29 01:00:00,-200,924.66666666667,-200,7.77038853090998,50,808,72,1479.6666666667,898.33333333333,24.733333587646,32.133334477743,0.987769430549937
2004-07-29 02:00:00,-200,797.25,-200,2.57044639468912,18,1073.5,33,1275.75,545.75,25.699999809265,30.875,1.00478021777552
2004-07-29 03:00:00,-200,786.75,-200,2.36462740296431,-200,1086.5,-200,1259.25,543.25,25.050000190735,32.575000286102,1.02026822134366
2004-07-29 04:00:00,-200,774.25,-200,1.89893459059638,21,1157.5,33,1264.5,488.25,23.924999713898,34.400000095367,1.00792059132461
2004-07-29 05:00:00,-200,837.5,-200,3.68088469525248,62,994.75,60,1371.25,704.25,21.424999713898,40.27499961853,1.01566598476208
2004-07-29 06:00:00,-200,917.5,-200,7.07297192507282,74,806.75,72,1487.5,943.25,21.174999713898,41.249999046326,1.02462075535959
2004-07-29 07:00:00,-200,1125.25,-200,16.6443897128229,171,600.5,97,1850,1303.75,21.64999961853,40.949999809265,1.04683507235982
2004-07-29 08:00:00,-200,1281.25,-200,26.6056246871582,287,491,136,2179,1669.25,23.974999904633,36.625,1.07630999597962
2004-07-29 09:00:00,-200,1144.5,-200,17.9425976536207,230,600,140,1809.25,1507.25,26.750000476837,29.5,1.0209497339379
2004-07-29 10:00:00,-200,1087.75,-200,17.9340339082573,261,653.5,171,1709,1359,31.75,19.375,0.893568489923866
2004-07-29 11:00:00,-200,1043,-200,13.9961808242362,178,741.75,150,1586,1076,34.449999809265,16.574999809265,0.889187200118147
2004-07-29 12:00:00,-200,997.5,-200,10.0768669434167,116,785.5,117,1480,797.25,35.349999427795,16.674999952316,0.940230885823529
2004-07-29 13:00:00,-200,997.75,-200,9.4753107382584,96,800,106,1483.75,677,36.449999809265,16.75,1.00333992861978
2004-07-29 14:00:00,-200,959.5,-200,7.06145783586567,83,886.75,95,1416.5,558.75,34.824999809265,19.474999427795,1.06670561697338
2004-07-29 15:00:00,-200,1061.5,-200,12.3015305191327,120,724.75,137,1600.5,830.25,38.64999961853,16.074999570847,1.08531857216482
2004-07-29 16:00:00,-200,1050,-200,11.6812859125735,108,756.25,129,1558,733.75,38.450000762939,16.525000095367,1.10370570216702
2004-07-29 17:00:00,-200,1095.5,-200,12.8164461964156,115,713.25,135,1599.75,801.25,37.424999237061,18.14999961853,1.14665895679919
2004-07-29 18:00:00,-200,1080.75,-200,14.0038857484108,102,689.25,127,1668.25,828,35.749999046326,19.775000572205,1.13987593761575
2004-07-29 19:00:00,-200,1095.75,-200,13.857801478982,118,687,122,1694.25,864.5,32.025000572205,24.900000095367,1.16634113903903
2004-07-29 20:00:00,-200,1050.75,-200,11.6884193538796,107,720,118,1640.75,915.75,29.699999809265,28.125,1.15437890430255
2004-07-29 21:00:00,-200,1105.75,-200,13.7658744244499,129,657.75,135,1752,1105.5,28.525000095367,32.050000190735,1.22957129239183
2004-07-29 22:00:00,-200,1176.75,-200,14.7913698101597,133,600.75,134,1867.5,1225.75,27.575000286102,40.52499961853,1.47152379638465
2004-07-29 23:00:00,-200,1110.75,-200,11.8889088497115,98,650.5,105,1754.25,1106,26.275000095367,45.60000038147,1.53491238632649
2004-07-30 00:00:00,-200,1082.5,-200,11.1166406558171,110,676.75,104,1720.25,1087,25.724999904633,46.099999427795,1.50246153749765
2004-07-30 01:00:00,-200,1004.75,-200,8.00770000240378,62,746.5,81,1620,999.5,25.050000190735,46.25,1.44857727774991
2004-07-30 02:00:00,-200,941.75,-200,5.56049565761717,55,840.5,69,1551.25,858.5,23.525000095367,51.27499961853,1.4669758820317
2004-07-30 03:00:00,-200,907,-200,7.148008335518,-200,781.75,-200,1669.25,919,23.099999904633,52.050000190735,1.45181042405207
2004-07-30 04:00:00,-200,867,-200,3.4571831132541,35,931.75,51,1476.5,777.25,23.699999809265,51.175001144409,1.47947275752047
2004-07-30 05:00:00,-200,881.75,-200,4.10033649891274,52,893.5,52,1493.75,789.75,23.049999713898,52.200000762939,1.45164415834823
2004-07-30 06:00:00,-200,894,-200,4.94188943226039,36,861.5,48,1503.75,768,23.025000095367,49.875,1.38491353956314
2004-07-30 07:00:00,-200,1263,-200,19.3616966248193,182,559,105,2131.75,1388.25,22.97500038147,50.949998855591,1.41053468969812
2004-07-30 08:00:00,-200,1380.25,-200,26.3427776410851,297,470,150,2321.5,1690.5,24.35000038147,49.299999237061,1.4814321923015
2004-07-30 09:00:00,-200,1332.75,-200,21.971351482758,237,510.5,160,2185.5,1655,26.799999713898,46.550000190735,1.61573316657922
2004-07-30 10:00:00,-200,1263.5,-200,18.1400445925374,235,583.5,167,1971.5,1496.25,32.175001144409,32.625000476837,1.54116125677651
2004-07-30 11:00:00,-200,1115.25,-200,12.0908502187765,158,685.75,141,1721.75,1085.75,34.824999809265,26.000000476837,1.42409999305929
2004-07-30 12:00:00,-200,1077.75,-200,9.4231828476455,89,741.75,104,1627.5,762.75,36.14999961853,24.824999809265,1.4627765724385
2004-07-30 13:00:00,-200,1055.25,-200,10.0567841665389,80,741.75,101,1609.5,688,37.674999237061,21.824999809265,1.39771248341041
2004-07-30 14:00:00,-200,1030.5,-200,10.4616788336102,93,752.25,118,1579.75,693.5,36.900000572205,21.800000190735,1.33838379555015
2004-07-30 15:00:00,-200,1032.75,-200,10.7560346440356,96,749.25,121,1564.25,724.75,39.074999809265,18.650000095367,1.28837085117866
2004-07-30 16:00:00,-200,1042.75,-200,9.57338076470358,98,777.25,124,1553.5,685.75,39.27499961853,18.875,1.31802820933941
2004-07-30 17:00:00,-200,1117.5,-200,12.9950573600042,104,684.25,127,1723.25,837.5,38.175001144409,21.75,1.43121977479351
2004-07-30 18:00:00,-200,1136.5,-200,15.5085058083693,121,648.75,137,1840.25,974.25,36.60000038147,23.25,1.40418177360116
2004-07-30 19:00:00,-200,1152.75,-200,16.4788477704731,116,627.5,137,1874.25,1038.25,33.299999237061,28.724999904633,1.445365399704
2004-07-30 20:00:00,-200,1145.25,-200,14.539883225021,121,647,135,1827.75,1108.25,30.924999713898,34.224999904633,1.50638543810755
2004-07-30 21:00:00,-200,1148.75,-200,13.2423662845485,114,666.5,118,1807.75,1135,29.074999809265,38.85000038147,1.53841719141378
2004-07-30 22:00:00,-200,1148.75,-200,14.8229348401438,112,619.75,111,1826.75,1143.25,28.099999904633,40.300000190735,1.5085703236173
2004-07-30 23:00:00,-200,1051.5,-200,10.6666762205693,81,715.5,85,1667.25,907.75,26.974999427795,41.625,1.45961245943361
2004-07-31 01:00:00,-200,935,-200,6.44055472061233,81,809,77,1566,778,25.700000762939,46.799999237061,1.52303533804351
2004-07-31 02:00:00,-200,935.25,-200,5.47759915934829,43,863.5,56,1587.75,728,25.099999904633,51.074998855591,1.60442868552802
2004-07-31 03:00:00,-200,929.5,-200,5.1614054974981,-200,854,-200,1613.25,728.25,23.700000286102,56.524998664856,1.63414159550094
2004-07-31 04:00:00,-200,879.75,-200,3.87927857234291,26,913,37,1529,675.5,23.800000190735,55.25,1.60682511295826
2004-07-31 05:00:00,0.8,916,-200,4.68772407392587,40,878.25,49,1559.25,742.25,23.72500038147,54.64999961853,1.5822906247411
2004-07-31 06:00:00,1.2,974.75,-200,7.33414941150519,72,770.75,71,1665.5,942.25,22.599999904633,58.75,1.59031142108497
2004-07-31 07:00:00,1,948.25,-200,6.36878926435706,68,800.5,71,1599.75,926.25,24.049999713898,53.35000038147,1.57482078841341
2004-07-31 08:00:00,1.5,1068.75,-200,9.20300883070425,89,727.5,86,1763,1039.25,25.199999809265,51.049999237061,1.61313515863803
